,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Akr1c6,0,1.46493988102908,0.912,0.787,0
Gapdh,0,1.84313788597999,0.864,0.741,0
Fbp1,0,1.81034452429304,0.934,0.815,0
Rpl36al,0,1.45107606143401,0.84,0.721,0
Ttc36,0,1.63629495280254,0.941,0.824,0
Atp5j,0,1.63823692456797,0.928,0.812,0
Acaa2,0,1.71124631215956,0.896,0.783,0
Msrb1,0,1.56746867210618,0.854,0.742,0
Gsta3,0,1.49657779107083,0.95,0.84,0
Slc25a5,0,1.56138640960616,0.84,0.734,0
2010107E04Rik,0,1.42213264275026,0.853,0.749,0
Car3,0,1.41436043521128,0.971,0.874,0
Mdh1,0,1.48830530928125,0.863,0.768,0
Wfdc21,0,1.10233146785769,0.955,0.862,0
Cox5a,0,1.32717128438859,0.845,0.752,0
Hint1,0,1.24767891793061,0.835,0.745,0
Bhmt,0,1.58646276219165,0.986,0.908,0
Aldob,0,1.65809038532446,0.985,0.911,0
Acaa1b,0,1.38049482623446,0.952,0.878,0
Ifitm3,0,1.1261401252297,0.897,0.824,0
Gnmt,0,1.53056921299845,0.96,0.887,0
Cdo1,0,1.30978634901051,0.922,0.852,0
Eif1,0,1.42661984586297,0.94,0.874,0
Rplp0,0,1.150357456146,0.864,0.799,0
Uox,0,1.02773669003036,0.937,0.873,0
Gstm1,0,1.67795770120845,0.931,0.871,0
Hpd,0,1.08669744252251,0.952,0.896,0
Atp5g1,0,1.04983782583841,0.903,0.851,0
Adk,0,1.2400603497259,0.879,0.827,0
Ndufa4,0,1.46974073734686,0.964,0.913,0
Uqcrq,0,1.06309132225329,0.968,0.921,0
Oaz1,0,1.2403716800022,0.9,0.855,0
Fabp1,0,1.84048035050991,0.997,0.955,0
Cyb5a,0,1.49172176283871,0.976,0.934,0
Apoc1,0,1.06010714384676,0.996,0.956,0
Atp5b,0,1.33464899643008,0.895,0.859,0
Dbi,0,1.6640761378969,0.991,0.956,0
Gpx1,0,1.09350253004157,0.987,0.954,0
Prdx1,0,1.67602219998456,0.995,0.975,0
Atp5l,0,1.03035033268842,0.905,0.885,0
Rpl10,0,1.04045937137173,0.927,0.909,0
Fth1,0,1.17580297823459,0.999,0.993,0
Ftl1,0,1.55221519812444,1,0.999,0
