,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
COPS2,1.58697507233787e-10,-0.582492361391486,0.713,0.608,4.38639909994188e-06
MT-ND5,1.6233009273487e-10,0.411289765485604,0.961,0.987,4.4868037631918e-06
BNIP2,1.73610860341712e-10,-0.503836885303451,0.764,0.656,4.79860417984493e-06
TSNAX,1.81141908409936e-10,-0.745965192564425,0.61,0.54,5.00676234845063e-06
IRF2BP2,1.84045911596503e-10,-0.401435798589225,0.853,0.776,5.08702899652735e-06
DNPEP,1.85488177040641e-10,-0.12627511509767,0.537,0.357,5.12689321340331e-06
SERBP1,1.9277558655567e-10,-0.161369166768937,0.964,0.968,5.32831721239871e-06
GATC,1.9856220177261e-10,-0.86497429361146,0.532,0.475,5.48825925699495e-06
C12orf29,2.01145077235728e-10,-0.17280345486431,0.526,0.35,5.55964993479551e-06
SRSF8,2.12417748438663e-10,-0.636624072349144,0.671,0.593,5.87122656684464e-06
RBM6,2.17818103461393e-10,-0.892151440598959,0.527,0.477,6.02049237967291e-06
LSM8,2.97103854316565e-10,-0.370411557174555,0.823,0.721,8.21195053330986e-06
FKBP2,3.11556765776559e-10,-0.456810157198832,0.706,0.629,8.61142900606409e-06
UPF2,3.39525881150647e-10,-0.827997527488561,0.559,0.501,9.38449535500388e-06
SVIP,3.46441669401527e-10,-0.160224997076935,0.544,0.371,9.57564774225821e-06
ATP5F1B,3.70037913480129e-10,-0.136564123138761,0.97,0.978,1.02278479285908e-05
TGS1,3.91927369047559e-10,-0.857683692278348,0.526,0.476,1.08328724804745e-05
DDX55,4.07966984782625e-10,-0.690031634370836,0.614,0.539,1.12762074593918e-05
LPXN,4.25548277213761e-10,-0.116592162186581,0.615,0.427,1.17621543821884e-05
